e_cblp,e_cp,e_cparhdr,e_maxalloc,e_sp,e_lfanew,NumberOfSections,CreationYear,FH_char0,FH_char1,FH_char2,FH_char3,FH_char4,FH_char5,FH_char6,FH_char7,FH_char8,FH_char9,FH_char10,FH_char11,FH_char12,FH_char13,FH_char14,MajorLinkerVersion,MinorLinkerVersion,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfHeaders,CheckSum,Subsystem,OH_DLLchar0,OH_DLLchar1,OH_DLLchar2,OH_DLLchar3,OH_DLLchar4,OH_DLLchar5,OH_DLLchar6,OH_DLLchar7,OH_DLLchar8,OH_DLLchar9,OH_DLLchar10,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,sus_sections,non_sus_sections,packer,packer_type,E_text,E_data,E_file,fileinfo,class,CompressionRatio,CodeDensity
144,3,4,65535,184,256,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,17285,4096,28672,1,1,1,5,0,8,0,4,0,1,32925,3,0,0,0,0,0,0,0,1,0,0,0,1048576,8192,1048576,4096,1,0,3,0,NoPacker,6.402663477937087,0.5983425544045857,6.660127984447792,1,0,3.194479938665985e-05,0.6705852287247636
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,168288,4096,245760,1,1,1,6,2,6,2,6,2,1,316726,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.30383347712671,1.439808732807716,6.190289114232104,1,0,3.196603927986907e-06,0.762684124386252
144,3,4,65535,184,184,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,4096,4096,1,1,1,6,1,6,1,5,0,1,53974,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,3.744637745040188,1,0,0.00048828125,0.0
144,3,4,65535,184,128,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11,0,355358,8192,360448,1,1,1,4,0,0,0,4,0,1,409183,2,1,0,1,0,1,0,0,1,1,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,6.390228326114205,0.0,6.349631028316432,1,0,2.7316433566433566e-06,0.9496503496503497
144,3,4,65535,184,264,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,92753,4096,114688,1,1,1,4,0,0,0,5,1,1,176244,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.275659426619843,4.376551067453271,6.354032197418445,1,0,6.5178850766503286e-06,0.6974658462821983
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,11781,4096,81920,1,1,1,6,2,6,2,6,1,1,164818,2,1,0,1,0,0,0,0,1,0,0,0,1048576,32768,1048576,4096,1,1,4,0,NoPacker,6.207134978329572,0.7077112819544065,5.877875976067897,1,0,7.599708171206226e-06,0.5953307392996109
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,147831,4096,188416,1,1,1,5,0,0,0,4,0,1,298169,3,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.616418946896564,3.05957185573605,6.324107584161797,0,0,4.060550935550936e-06,0.7422037422037422
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,36470,4096,57344,1,1,1,6,2,6,2,5,0,1,143106,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.160992850885123,4.440363176745666,5.856134160895646,1,0,9.022664934314999e-06,0.4804388624224051
144,3,4,65535,184,256,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,32443,4096,36864,1,1,1,5,0,0,0,5,0,1,77247,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.305933139502318,2.7182061851786363,6.569107368233695,0,0,1.5418773899099542e-05,0.4973479708893549
144,3,4,65535,184,200,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5,10,362560,4096,413696,0,1,1,4,0,0,0,4,0,1,587805,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,4096,4096,1,1,4,0,NoPacker,6.549443491796839,4.289799164698279,6.517101199060782,1,0,1.7147717295873573e-06,0.6997366110623354
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,26398,8192,32768,1,1,1,4,0,0,0,4,0,1,95280,3,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,4.605159304615297,0.0,4.3928824224924,1,0,2.5313892264074525e-05,0.5184285135682463
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,21531,4096,24576,1,1,1,6,2,6,2,6,2,1,76203,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.166057734615196,2.419249274712261,6.091356021743673,1,0,3.367456896551724e-05,0.6551724137931034
144,3,4,65535,184,192,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,4096,4096,1,1,1,5,1,0,0,5,1,1,51254,2,0,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,4.823651300061802,1,0,3.7391564463057135e-05,0.0
144,3,4,65535,184,264,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,311507,4096,446464,1,1,1,5,1,0,0,5,1,1,765645,2,0,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.526220884343283,4.941634387620269,6.3322150774529415,1,0,1.3482321979420585e-06,0.5922730116271545
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,852982,4096,901120,1,1,1,6,2,6,2,6,1,1,1005815,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.38484705693298,3.52611163642767,6.428512611865928,1,0,9.954765545361876e-07,0.8924566768603466
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,118260,4096,200704,1,1,1,4,0,0,0,4,0,1,337524,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.608224352680081,3.3039555224740726,6.335629223134623,1,0,3.4321801208127402e-06,0.6747940691927512
144,3,4,65535,184,280,6,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,6992,4096,28672,1,1,1,4,0,0,0,4,0,1,88412,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,5.992145747162188,0.2345526620234234,4.744313429339709,1,0,1.7046229374062457e-05,0.418928133096959
144,3,4,65535,184,176,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,4096,4096,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,4.778996158024591,0,0,1.743861607142857e-05,0.0
144,3,4,65535,184,224,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,16713,4096,61440,0,1,1,6,1,6,1,5,0,1,120063,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,3,0,NoPacker,6.281738013919319,6.034156170705096,6.169592028617655,1,0,1.5378937007874016e-05,0.8740157480314961
144,3,4,65535,184,256,4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,315651,4096,413696,1,1,1,4,0,0,0,4,0,1,683909,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.486784351147555,5.202686615475088,6.6217353948281525,0,0,1.5058426695578846e-06,0.6167931574509096
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,13630,4096,53248,1,1,1,6,2,6,2,6,2,1,81291,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.961375888395723,0.4873385634040132,5.974999741090534,1,0,1.5378937007874016e-05,0.7637795275590551
144,3,4,65535,184,232,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,47874,4096,53248,1,1,1,5,0,1,0,5,0,1,0,3,0,0,0,0,0,0,0,1,0,0,0,409600,4096,1048576,4096,1,0,4,0,NoPacker,6.362624766457348,1.250129049624464,5.718371036579677,1,0,1.3563368055555555e-05,0.6180555555555556
144,3,4,65535,184,240,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,9049,4096,12288,1,1,1,6,2,6,2,6,2,1,69079,2,1,1,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,3,4,0,NoPacker,5.714557326580439,1.0708128386653886,6.355132868052795,1,0,3.177427554651754e-05,0.2602948652770717
144,3,4,65535,184,280,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,205720,4096,368640,0,1,1,4,0,0,0,5,1,1,472515,2,1,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.5125966243985935,7.636176780157505,7.29481360982531,1,0,2.2668746146313156e-06,0.4839867977222444
144,3,4,65535,184,272,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,56744,4096,69632,1,1,1,5,1,0,0,5,1,1,140766,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.216789607750764,4.826679391125104,6.400428000350976,1,0,8.222061435243044e-06,0.5093731500361771
144,3,4,65535,184,184,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,10,0,0,4096,4096,1,1,1,5,1,10,0,5,1,1,230316,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,5.225363651129119,1,0,4.402648633417864e-06,0.0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,1063728,4096,1191936,1,1,1,4,0,0,0,4,0,1,1456283,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.589674428477732,5.006698146354022,6.615368563029275,0,0,7.056087427745664e-07,0.838150289017341
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,121582,8192,122880,1,1,1,4,0,0,0,4,0,1,187080,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,7.190204923957207,0.0,7.175362110997168,0,0,8.178487306987699e-06,0.9295995812614499
144,3,4,65535,184,248,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,633519,4096,647168,0,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,6.046741690515581,0.3320603421205599,6.275513060390669,1,0,9.390024038461539e-07,0.6038461538461538
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,185464,4096,204800,1,1,1,6,2,6,2,6,2,1,269804,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.438497354778555,5.178835739930336,5.572226500766168,1,0,4.563376168224299e-06,0.9018691588785047
144,3,4,65535,184,256,6,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,14416,4096,20480,1,1,1,4,0,0,0,4,0,1,79662,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,5.7899205853530304,0.6517073454177488,4.575585627481791,1,0,1.85901249256395e-05,0.3045806067816776
144,3,4,65535,184,248,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,696410,4096,856064,1,1,1,4,0,0,0,4,0,1,6028067,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.527915330933709,4.221784412724645,5.294218521909752,1,0,1.6680144223199012e-07,0.14210949113550417
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,528309,4096,598016,0,1,1,5,0,4,71,5,0,1,960395,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.295304244581328,4.874451553710793,6.518153488572695,0,0,1.0935750279955207e-06,0.648936170212766
144,3,4,65535,184,192,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,0,4096,4096,1,1,1,4,0,0,0,4,0,1,30563,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,6.30985702117561,1,0,7.768800497203231e-05,0.0
144,3,4,65535,184,256,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,1817281,4096,2854912,0,1,1,6,0,6,0,4,0,1,6372271,2,0,0,0,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,2,3,0,NoPacker,4.995905074081494,4.7778212356994745,5.891586893547314,1,0,1.5829477272669712e-07,0.4510261300347235
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,27626,4096,32768,1,1,1,6,2,6,2,6,1,1,103015,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.355295164577068,1.0763018852144557,6.226546783072461,1,0,2.6393581081081083e-05,0.6891891891891891
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,136172,4096,208896,1,1,1,4,0,0,0,4,0,1,321621,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.573190642753425,3.865502040007217,6.361168995366187,1,0,3.3847820200379096e-06,0.6932033577037638
144,3,4,65535,184,184,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,0,4096,4096,1,1,1,4,0,0,0,4,0,1,55636,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,0,NoPacker,0.0,0.0,6.185466461668859,1,0,7.503001200480192e-05,0.0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,48517,4096,53248,1,1,1,5,0,0,0,5,0,1,125523,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.349422363710229,3.505826066792571,6.476772819909442,1,0,1.1353315168029064e-05,0.5464123524069028
144,3,4,65535,184,232,7,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,18178,4096,24576,1,1,1,6,2,6,2,6,1,1,87488,2,1,1,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,3,4,0,NoPacker,5.790926516633425,5.011285779431407,5.845250941560791,1,0,3.0517578125e-05,0.515625
144,3,4,65535,184,264,3,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,73753,4096,94208,1,1,1,5,0,8,0,4,0,1,133177,3,0,0,1,0,0,0,0,1,0,0,0,1048576,8192,1048576,4096,1,0,3,0,NoPacker,6.376291033543987,3.2844336726680545,6.488010584876498,1,0,1.016590761223162e-05,0.8952504879635654
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,19051,4096,20480,1,1,1,6,2,6,2,6,2,1,58263,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.97939104101727,1.8815190593864195,5.759924901643029,1,0,3.829656862745098e-05,0.6274509803921569
144,3,4,65535,184,192,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5,10,4304,4096,643072,1,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.669415661809465,6.105914296668136,6.859906168626815,1,0,1.128321779318313e-06,0.7192374350086655
144,3,4,65535,184,224,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,316156,4096,581632,1,1,1,5,0,0,0,5,0,1,3778246,3,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,5,0,NoPacker,5.9821600628924605,2.582118440068033,3.5053991032720107,0,0,2.6847079037800685e-07,0.15450171821305841
144,3,4,65535,184,192,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,11,0,0,4096,4096,1,1,1,6,2,6,2,6,0,1,704033,3,1,0,1,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,4.2301731392478565,1,0,1.487351562314081e-06,0.0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,17488,4096,24576,1,1,1,6,2,6,2,6,2,1,58031,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.166754699627615,2.5804134873418123,5.94703030461498,1,0,3.487723214285714e-05,0.6428571428571429
144,3,4,65535,184,192,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,0,0,4096,4096,1,1,1,5,0,0,0,5,0,1,59412,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,4.620352063949811,1,0,2.9260299625468165e-05,0.0
144,3,4,65535,184,264,4,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,10,0,122745,4096,266240,0,1,1,5,1,10,0,5,1,1,358002,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.519131475216265,4.681646875571276,6.50921853609959,1,0,3.369726378218089e-06,0.876452352069012
144,3,4,65535,184,264,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,24400,4096,45056,0,1,1,4,0,0,0,4,0,1,63693,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.412487564771455,4.649722482940268,6.564992055093194,1,0,1.584685598377282e-05,0.592292089249493
144,3,4,65535,184,264,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,51314,4096,57344,0,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.486006316104187,4.924469212986339,6.46929682960805,1,0,1.1160714285714286e-05,0.5885714285714285
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,31565,4096,36864,1,1,1,5,0,0,0,5,0,1,113925,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.365935555697725,3.204606153541307,6.499442667285743,1,0,1.6547524490336246e-05,0.5083399523431295
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,25628,4096,106496,1,1,1,6,2,6,2,6,2,1,186025,2,1,0,1,0,0,0,0,1,0,0,0,262144,65536,1048576,4096,1,1,4,0,NoPacker,6.186795633200912,3.129751723397055,6.275713270296315,1,0,8.037551440329219e-06,0.8353909465020576
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,229347,4096,270336,1,1,1,6,1,6,1,6,1,1,429869,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.388692750788166,2.64147265452062,6.233152859674707,1,0,2.580085865257596e-06,0.6803170409511229
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,8353,4096,12288,1,1,1,6,2,6,2,6,2,1,74569,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.800883230786078,0.335734743487675,5.496306895678108,1,0,6.975446428571428e-05,0.42857142857142855
144,3,4,65535,184,296,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,370268,4096,593920,1,1,1,5,1,0,0,5,1,1,1148274,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.710168794830484,3.1816626463970006,6.397434456473405,1,0,8.965264977371672e-07,0.5274157803008026
144,3,4,65535,184,184,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,0,4096,4096,1,1,1,4,0,0,0,4,0,1,24039,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,5.644953677898148,0,0,5.135579293344289e-05,0.0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,36762,4096,86016,0,1,1,6,1,6,1,6,1,1,117533,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,10240,4096,1,2,3,0,NoPacker,6.552272041217863,0.3509838993005871,5.945522347715532,1,0,1.0172526041666666e-05,0.7916666666666666
144,3,4,65535,184,128,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,11,0,13518,8192,16384,0,1,1,4,0,0,0,4,0,1,126563,3,1,0,1,0,1,0,0,1,1,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,5.444429943870241,0.0,7.337112578035197,1,0,1.0614809782608695e-05,0.059782608695652176
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,16888,4096,20480,1,1,1,6,2,6,2,6,2,1,167745,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.283630839131995,0.6661796607776139,7.030315171538411,1,0,9.527439024390244e-06,0.13658536585365855
144,3,4,65535,184,128,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,18542,8192,24576,1,1,1,4,0,0,0,4,0,1,84072,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,2,2,1,NETDLLMicrosoft,5.508889510258681,0.0,5.742146488508339,0,0,4.751045229950589e-05,0.5108323831242874
144,3,4,65535,184,128,7,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,2,55,4463,4096,753664,1,1,1,1,0,0,0,4,0,1,934007,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,6,0,NoPacker,6.306940872323654,5.186046575604736,6.418923224058796,0,0,1.138184731934732e-06,0.8519813519813519
144,3,4,65535,184,272,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,86791,4096,90112,1,1,1,4,0,0,0,4,0,1,176854,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.550286610835054,3.289789100103392,6.177451474001305,1,0,6.310263011762331e-06,0.5427835832197486
144,3,4,65535,184,280,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,1015201,4096,1576960,1,1,1,5,0,5,1,5,0,1,2304485,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.505525764673893,5.588326639135227,6.3620445265861125,1,0,4.3673614847631493e-07,0.6864793476210108
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,38583,4096,131072,1,1,1,4,0,0,0,4,0,1,193935,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.480484949151722,2.39007225643708,6.554470088199576,1,0,5.337546436653999e-06,0.6777402963405782
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,104855,4096,192512,0,1,1,5,1,0,0,5,1,1,286328,2,0,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.641744403386924,4.384671909716341,6.474583909934745,1,0,3.5469042619601614e-06,0.6610294534929914
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,16940,4096,24576,1,1,1,6,2,6,2,6,0,1,80170,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.0123140249716585,1.3800978003708688,5.798066958325893,1,0,3.829656862745098e-05,0.6470588235294118
144,3,4,65535,184,264,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,971098,4096,974848,0,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.657108940046833,5.09047570139663,6.619858841708048,1,0,4.73140746124031e-07,0.45930232558139533
144,3,4,65535,184,168,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,0,0,4096,4096,0,1,1,4,0,0,0,4,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,4.748620356732942,1,0,6.975446428571428e-06,0.0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,6742,4096,12288,1,1,1,6,2,6,2,6,2,1,243621,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.737742214421091,0.2990509103346658,5.722264273394494,1,0,5.208333333333333e-06,0.024
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,67720,4096,139264,1,1,1,5,0,0,0,5,0,1,283224,2,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.6022976398910815,3.827674085586257,5.96431490982858,0,0,3.909548681700185e-06,0.5184374315828981
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,3956585,4096,4648960,1,1,1,4,0,0,0,4,0,1,9275061,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.585615899922203,6.689421629504763,6.792287011013984,1,0,1.0817500118992501e-07,0.5024581687270399
144,3,4,65535,184,200,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,4096,4096,8192,1,1,1,4,0,0,0,4,0,1,3543749,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,4096,4096,1,0,4,1,WiseInstallerStub,5.5537601232168505,0.2694448386073115,7.998739318152775,0,0,2.858521481217227e-07,0.00014635629983832202
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,12837,4096,61440,1,1,1,4,0,0,0,4,0,1,157046,3,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.703499867776397,3.3758118079954538,6.31897464216745,1,0,1.0747141260424726e-05,0.5997764594617832
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,8,0,10590,8192,16384,1,1,1,4,0,0,0,4,0,1,16911,2,0,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,5.377090710095426,0.0,4.450964778528248,1,0,0.0001953125,0.5
